Project Name,Package Name,Type Name,NOF,NOPF,NOM,NOPM,LOC,WMC,NC,DIT,LCOM,FANIN,FANOUT,File path,Line no
jitwatch,org.adoptopenjdk.jitwatch.chain,CompileChainWalker,4,0,5,3,0,18,0,0,0.0,2,7,C:\Users\patel\Desktop\Assignment 3\jitwatch\core\src\main\java\org\adoptopenjdk\jitwatch\chain\CompileChainWalker.java,49
jitwatch,org.adoptopenjdk.jitwatch.chain,CompileNode,9,0,19,17,111,28,0,0,0.15789473684210525,3,5,C:\Users\patel\Desktop\Assignment 3\jitwatch\core\src\main\java\org\adoptopenjdk\jitwatch\chain\CompileNode.java,19
jitwatch,org.adoptopenjdk.jitwatch.compilation,AbstractCompilationVisitable,1,0,1,0,8,2,1,1,0.0,0,2,C:\Users\patel\Desktop\Assignment 3\jitwatch\core\src\main\java\org\adoptopenjdk\jitwatch\compilation\AbstractCompilationVisitable.java,13
jitwatch,org.adoptopenjdk.jitwatch.compilation,AbstractCompilationWalker,1,0,3,3,11,3,0,2,0.6666666666666666,0,4,C:\Users\patel\Desktop\Assignment 3\jitwatch\core\src\main\java\org\adoptopenjdk\jitwatch\compilation\AbstractCompilationWalker.java,15
jitwatch,org.adoptopenjdk.jitwatch.compilation,CompilationUtil,2,0,12,10,224,54,0,0,0.3333333333333333,14,8,C:\Users\patel\Desktop\Assignment 3\jitwatch\core\src\main\java\org\adoptopenjdk\jitwatch\compilation\CompilationUtil.java,44
jitwatch,org.adoptopenjdk.jitwatch.compilation,ICompilationVisitable,0,0,1,0,3,1,1,0,-1.0,1,2,C:\Users\patel\Desktop\Assignment 3\jitwatch\core\src\main\java\org\adoptopenjdk\jitwatch\compilation\ICompilationVisitable.java,12
jitwatch,org.adoptopenjdk.jitwatch.compilation.codecache,CodeCacheEventWalker,2,0,4,4,44,9,0,0,0.5,1,4,C:\Users\patel\Desktop\Assignment 3\jitwatch\core\src\main\java\org\adoptopenjdk\jitwatch\compilation\codecache\CodeCacheEventWalker.java,17
jitwatch,org.adoptopenjdk.jitwatch.compilation.codecache,CodeCacheWalkerResult,3,0,8,8,44,9,0,0,0.25,3,1,C:\Users\patel\Desktop\Assignment 3\jitwatch\core\src\main\java\org\adoptopenjdk\jitwatch\compilation\codecache\CodeCacheWalkerResult.java,15
jitwatch,org.adoptopenjdk.jitwatch.core,ErrorLog,1,0,3,3,28,6,0,0,0.0,1,0,C:\Users\patel\Desktop\Assignment 3\jitwatch\core\src\main\java\org\adoptopenjdk\jitwatch\core\ErrorLog.java,16
jitwatch,org.adoptopenjdk.jitwatch.core,IJITListener,0,0,3,0,5,3,0,0,-1.0,6,1,C:\Users\patel\Desktop\Assignment 3\jitwatch\core\src\main\java\org\adoptopenjdk\jitwatch\core\IJITListener.java,11
jitwatch,org.adoptopenjdk.jitwatch.core,JITWatchConfig,55,0,82,64,572,138,0,0,0.0,16,3,C:\Users\patel\Desktop\Assignment 3\jitwatch\core\src\main\java\org\adoptopenjdk\jitwatch\core\JITWatchConfig.java,33
jitwatch,org.adoptopenjdk.jitwatch.core,JITWatchConfig.TieredCompilation,0,0,0,0,1,0,0,0,-1.0,0,0,C:\Users\patel\Desktop\Assignment 3\jitwatch\core\src\main\java\org\adoptopenjdk\jitwatch\core\JITWatchConfig.java,35
jitwatch,org.adoptopenjdk.jitwatch.core,JITWatchConfig.CompressedOops,0,0,0,0,1,0,0,0,-1.0,0,0,C:\Users\patel\Desktop\Assignment 3\jitwatch\core\src\main\java\org\adoptopenjdk\jitwatch\core\JITWatchConfig.java,40
jitwatch,org.adoptopenjdk.jitwatch.core,JITWatchConfig.BackgroundCompilation,0,0,0,0,1,0,0,0,-1.0,0,0,C:\Users\patel\Desktop\Assignment 3\jitwatch\core\src\main\java\org\adoptopenjdk\jitwatch\core\JITWatchConfig.java,45
jitwatch,org.adoptopenjdk.jitwatch.core,JITWatchConfig.OnStackReplacement,0,0,0,0,1,0,0,0,-1.0,0,0,C:\Users\patel\Desktop\Assignment 3\jitwatch\core\src\main\java\org\adoptopenjdk\jitwatch\core\JITWatchConfig.java,50
jitwatch,org.adoptopenjdk.jitwatch.core,JITWatchConstants,283,282,2,1,296,2,0,0,1.0,12,0,C:\Users\patel\Desktop\Assignment 3\jitwatch\core\src\main\java\org\adoptopenjdk\jitwatch\core\JITWatchConstants.java,14
jitwatch,org.adoptopenjdk.jitwatch.core,TagProcessor,5,0,6,3,0,41,0,0,0.0,6,4,C:\Users\patel\Desktop\Assignment 3\jitwatch\core\src\main\java\org\adoptopenjdk\jitwatch\core\TagProcessor.java,27
jitwatch,org.adoptopenjdk.jitwatch.demo,MakeHotSpotLog,1,0,39,4,331,66,0,0,0.05128205128205128,1,0,C:\Users\patel\Desktop\Assignment 3\jitwatch\core\src\main\java\org\adoptopenjdk\jitwatch\demo\MakeHotSpotLog.java,29
jitwatch,org.adoptopenjdk.jitwatch.histo,AbstractHistoVisitable,3,0,4,4,18,4,4,1,0.75,0,5,C:\Users\patel\Desktop\Assignment 3\jitwatch\core\src\main\java\org\adoptopenjdk\jitwatch\histo\AbstractHistoVisitable.java,15
jitwatch,org.adoptopenjdk.jitwatch.histo,AttributeNameHistoWalker,2,0,2,2,22,4,0,2,0.0,0,2,C:\Users\patel\Desktop\Assignment 3\jitwatch\core\src\main\java\org\adoptopenjdk\jitwatch\histo\AttributeNameHistoWalker.java,11
jitwatch,org.adoptopenjdk.jitwatch.histo,CompileTimeHistoWalker,0,0,2,2,12,4,0,2,-1.0,0,2,C:\Users\patel\Desktop\Assignment 3\jitwatch\core\src\main\java\org\adoptopenjdk\jitwatch\histo\CompileTimeHistoWalker.java,12
jitwatch,org.adoptopenjdk.jitwatch.histo,Histo,5,0,9,9,77,15,0,0,0.3333333333333333,3,0,C:\Users\patel\Desktop\Assignment 3\jitwatch\core\src\main\java\org\adoptopenjdk\jitwatch\histo\Histo.java,16
jitwatch,org.adoptopenjdk.jitwatch.histo,IHistoVisitable,0,0,1,0,3,1,1,0,-1.0,1,1,C:\Users\patel\Desktop\Assignment 3\jitwatch\core\src\main\java\org\adoptopenjdk\jitwatch\histo\IHistoVisitable.java,10
jitwatch,org.adoptopenjdk.jitwatch.histo,InlineSizeHistoVisitable,2,0,5,4,0,17,0,2,0.4,0,5,C:\Users\patel\Desktop\Assignment 3\jitwatch\core\src\main\java\org\adoptopenjdk\jitwatch\histo\InlineSizeHistoVisitable.java,51
jitwatch,org.adoptopenjdk.jitwatch.histo,NativeSizeHistoWalker,0,0,2,2,13,4,0,2,-1.0,0,2,C:\Users\patel\Desktop\Assignment 3\jitwatch\core\src\main\java\org\adoptopenjdk\jitwatch\histo\NativeSizeHistoWalker.java,12
jitwatch,org.adoptopenjdk.jitwatch.hotthrow,HotThrowFinder,3,0,3,3,0,20,0,0,0.0,1,10,C:\Users\patel\Desktop\Assignment 3\jitwatch\core\src\main\java\org\adoptopenjdk\jitwatch\hotthrow\HotThrowFinder.java,56
jitwatch,org.adoptopenjdk.jitwatch.hotthrow,HotThrowResult,4,0,7,7,51,18,0,0,0.0,1,1,C:\Users\patel\Desktop\Assignment 3\jitwatch\core\src\main\java\org\adoptopenjdk\jitwatch\hotthrow\HotThrowResult.java,10
jitwatch,org.adoptopenjdk.jitwatch.inline,HeadlessInlineVisitor,10,0,4,4,0,9,0,0,0.5,1,3,C:\Users\patel\Desktop\Assignment 3\jitwatch\core\src\main\java\org\adoptopenjdk\jitwatch\inline\HeadlessInlineVisitor.java,41
jitwatch,org.adoptopenjdk.jitwatch.inline,HeadlessInlineVisitor.InlineJournalVisitor,3,0,0,0,0,0,0,0,-1.0,0,1,C:\Users\patel\Desktop\Assignment 3\jitwatch\core\src\main\java\org\adoptopenjdk\jitwatch\inline\HeadlessInlineVisitor.java,101
jitwatch,org.adoptopenjdk.jitwatch.inline,HeadlessInlineVisitor.InlineFailureInfo,4,0,0,0,32,0,0,0,-1.0,0,0,C:\Users\patel\Desktop\Assignment 3\jitwatch\core\src\main\java\org\adoptopenjdk\jitwatch\inline\HeadlessInlineVisitor.java,215
jitwatch,org.adoptopenjdk.jitwatch.intrinsic,IntrinsicFinder,2,0,3,3,0,14,0,0,0.6666666666666666,3,4,C:\Users\patel\Desktop\Assignment 3\jitwatch\core\src\main\java\org\adoptopenjdk\jitwatch\intrinsic\IntrinsicFinder.java,51
jitwatch,org.adoptopenjdk.jitwatch.jarscan.allocationcount,AllocationCountOperation,2,0,4,3,0,9,0,0,0.0,0,3,C:\Users\patel\Desktop\Assignment 3\jitwatch\core\src\main\java\org\adoptopenjdk\jitwatch\jarscan\allocationcount\AllocationCountOperation.java,21
jitwatch,org.adoptopenjdk.jitwatch.jarscan.allocationcount,AllocCountMap,1,0,3,3,37,6,0,0,0.6666666666666666,1,1,C:\Users\patel\Desktop\Assignment 3\jitwatch\core\src\main\java\org\adoptopenjdk\jitwatch\jarscan\allocationcount\AllocCountMap.java,21
jitwatch,org.adoptopenjdk.jitwatch.jarscan.allocationcount,InstructionAllocCountMap,1,0,2,2,20,4,0,0,0.0,1,2,C:\Users\patel\Desktop\Assignment 3\jitwatch\core\src\main\java\org\adoptopenjdk\jitwatch\jarscan\allocationcount\InstructionAllocCountMap.java,13
jitwatch,org.adoptopenjdk.jitwatch.jarscan.freqinlinesize,FreqInlineSizeOperation,2,0,4,4,57,9,0,0,0.5,0,4,C:\Users\patel\Desktop\Assignment 3\jitwatch\core\src\main\java\org\adoptopenjdk\jitwatch\jarscan\freqinlinesize\FreqInlineSizeOperation.java,26
jitwatch,org.adoptopenjdk.jitwatch.jarscan,IJarScanOperation,0,0,2,0,4,2,0,0,-1.0,1,1,C:\Users\patel\Desktop\Assignment 3\jitwatch\core\src\main\java\org\adoptopenjdk\jitwatch\jarscan\IJarScanOperation.java,10
jitwatch,org.adoptopenjdk.jitwatch.jarscan,JarScan,12,0,14,8,312,60,0,0,0.0,0,3,C:\Users\patel\Desktop\Assignment 3\jitwatch\core\src\main\java\org\adoptopenjdk\jitwatch\jarscan\JarScan.java,39
jitwatch,org.adoptopenjdk.jitwatch.jarscan.instructioncount,InstructionCountOperation,2,0,5,4,48,9,0,0,0.4,0,2,C:\Users\patel\Desktop\Assignment 3\jitwatch\core\src\main\java\org\adoptopenjdk\jitwatch\jarscan\instructioncount\InstructionCountOperation.java,22
jitwatch,org.adoptopenjdk.jitwatch.jarscan.invokecount,InvokeCountOperation,2,0,4,3,0,10,0,0,0.0,0,5,C:\Users\patel\Desktop\Assignment 3\jitwatch\core\src\main\java\org\adoptopenjdk\jitwatch\jarscan\invokecount\InvokeCountOperation.java,15
jitwatch,org.adoptopenjdk.jitwatch.jarscan.invokecount,InvokeMethodCountMap,1,0,2,2,20,4,0,0,0.0,1,2,C:\Users\patel\Desktop\Assignment 3\jitwatch\core\src\main\java\org\adoptopenjdk\jitwatch\jarscan\invokecount\InvokeMethodCountMap.java,13
jitwatch,org.adoptopenjdk.jitwatch.jarscan.invokecount,MethodCountMap,1,0,3,3,36,6,0,0,0.6666666666666666,1,1,C:\Users\patel\Desktop\Assignment 3\jitwatch\core\src\main\java\org\adoptopenjdk\jitwatch\jarscan\invokecount\MethodCountMap.java,21
jitwatch,org.adoptopenjdk.jitwatch.jarscan.methodlength,MethodLengthOperation,2,0,4,4,57,9,0,0,0.5,0,4,C:\Users\patel\Desktop\Assignment 3\jitwatch\core\src\main\java\org\adoptopenjdk\jitwatch\jarscan\methodlength\MethodLengthOperation.java,26
jitwatch,org.adoptopenjdk.jitwatch.jarscan.methodsizehisto,MethodSizeHistoOperation,1,0,4,4,41,8,0,0,0.75,0,3,C:\Users\patel\Desktop\Assignment 3\jitwatch\core\src\main\java\org\adoptopenjdk\jitwatch\jarscan\methodsizehisto\MethodSizeHistoOperation.java,24
jitwatch,org.adoptopenjdk.jitwatch.jarscan.nextinstruction,NextInstructionCount,2,0,3,3,14,3,0,0,0.0,1,1,C:\Users\patel\Desktop\Assignment 3\jitwatch\core\src\main\java\org\adoptopenjdk\jitwatch\jarscan\nextinstruction\NextInstructionCount.java,10
jitwatch,org.adoptopenjdk.jitwatch.jarscan.nextinstruction,NextInstructionCountList,1,0,3,3,15,3,0,0,0.6666666666666666,1,1,C:\Users\patel\Desktop\Assignment 3\jitwatch\core\src\main\java\org\adoptopenjdk\jitwatch\jarscan\nextinstruction\NextInstructionCountList.java,13
jitwatch,org.adoptopenjdk.jitwatch.jarscan.nextinstruction,NextInstructionOperation,2,0,5,4,55,12,0,0,0.4,0,3,C:\Users\patel\Desktop\Assignment 3\jitwatch\core\src\main\java\org\adoptopenjdk\jitwatch\jarscan\nextinstruction\NextInstructionOperation.java,22
jitwatch,org.adoptopenjdk.jitwatch.jarscan.sequencecount,InstructionSequence,1,0,6,6,26,7,0,0,0.0,3,0,C:\Users\patel\Desktop\Assignment 3\jitwatch\core\src\main\java\org\adoptopenjdk\jitwatch\jarscan\sequencecount\InstructionSequence.java,14
jitwatch,org.adoptopenjdk.jitwatch.jarscan.sequencecount,SequenceCountOperation,3,0,10,7,0,34,0,0,0.2,1,4,C:\Users\patel\Desktop\Assignment 3\jitwatch\core\src\main\java\org\adoptopenjdk\jitwatch\jarscan\sequencecount\SequenceCountOperation.java,27
jitwatch,org.adoptopenjdk.jitwatch.jarscan.sequencesearch,FoundSequence,2,0,6,6,48,13,0,0,0.0,1,1,C:\Users\patel\Desktop\Assignment 3\jitwatch\core\src\main\java\org\adoptopenjdk\jitwatch\jarscan\sequencesearch\FoundSequence.java,10
jitwatch,org.adoptopenjdk.jitwatch.jarscan.sequencesearch,SequenceSearchOperation,3,0,8,5,0,35,0,0,0.25,0,4,C:\Users\patel\Desktop\Assignment 3\jitwatch\core\src\main\java\org\adoptopenjdk\jitwatch\jarscan\sequencesearch\SequenceSearchOperation.java,26
jitwatch,org.adoptopenjdk.jitwatch.jvmlang,LanguageManager,2,0,8,8,0,43,0,0,0.5,4,4,C:\Users\patel\Desktop\Assignment 3\jitwatch\core\src\main\java\org\adoptopenjdk\jitwatch\jvmlang\LanguageManager.java,39
jitwatch,org.adoptopenjdk.jitwatch.launch,LaunchHeadless,11,0,10,8,159,30,0,0,0.4,0,11,C:\Users\patel\Desktop\Assignment 3\jitwatch\core\src\main\java\org\adoptopenjdk\jitwatch\launch\LaunchHeadless.java,36
jitwatch,org.adoptopenjdk.jitwatch.launch,LaunchUI,0,0,2,1,7,2,0,0,-1.0,0,0,C:\Users\patel\Desktop\Assignment 3\jitwatch\ui\src\main\java\org\adoptopenjdk\jitwatch\launch\LaunchUI.java,10
jitwatch,org.adoptopenjdk.jitwatch.loader,BytecodeLoader,3,0,25,6,538,117,0,0,0.12,5,14,C:\Users\patel\Desktop\Assignment 3\jitwatch\core\src\main\java\org\adoptopenjdk\jitwatch\loader\BytecodeLoader.java,71
jitwatch,org.adoptopenjdk.jitwatch.loader,BytecodeLoader.BytecodeSection,0,0,0,0,1,0,0,0,-1.0,0,0,C:\Users\patel\Desktop\Assignment 3\jitwatch\core\src\main\java\org\adoptopenjdk\jitwatch\loader\BytecodeLoader.java,78
jitwatch,org.adoptopenjdk.jitwatch.loader,DisposableURLClassLoader,1,0,2,2,10,2,0,0,0.0,2,0,C:\Users\patel\Desktop\Assignment 3\jitwatch\core\src\main\java\org\adoptopenjdk\jitwatch\loader\DisposableURLClassLoader.java,14
jitwatch,org.adoptopenjdk.jitwatch.loader,ResourceLoader,1,0,7,6,107,23,0,0,0.2857142857142857,4,2,C:\Users\patel\Desktop\Assignment 3\jitwatch\core\src\main\java\org\adoptopenjdk\jitwatch\loader\ResourceLoader.java,32
jitwatch,org.adoptopenjdk.jitwatch.logger,ILogListener,0,0,2,0,4,2,2,0,-1.0,18,0,C:\Users\patel\Desktop\Assignment 3\jitwatch\core\src\main\java\org\adoptopenjdk\jitwatch\logger\ILogListener.java,8
jitwatch,org.adoptopenjdk.jitwatch.logger,NullLogListener,0,0,2,2,6,2,0,1,-1.0,0,0,C:\Users\patel\Desktop\Assignment 3\jitwatch\core\src\main\java\org\adoptopenjdk\jitwatch\logger\NullLogListener.java,8
jitwatch,org.adoptopenjdk.jitwatch.logger,StdLogListener,0,0,2,2,8,2,0,1,-1.0,0,0,C:\Users\patel\Desktop\Assignment 3\jitwatch\core\src\main\java\org\adoptopenjdk\jitwatch\logger\StdLogListener.java,8
jitwatch,org.adoptopenjdk.jitwatch.model,AbstractMetaMember,11,0,38,33,311,80,2,1,0.05263157894736842,0,9,C:\Users\patel\Desktop\Assignment 3\jitwatch\core\src\main\java\org\adoptopenjdk\jitwatch\model\AbstractMetaMember.java,43
jitwatch,org.adoptopenjdk.jitwatch.model,AnnotationException,3,0,4,4,29,5,0,0,0.0,0,1,C:\Users\patel\Desktop\Assignment 3\jitwatch\core\src\main\java\org\adoptopenjdk\jitwatch\model\AnnotationException.java,12
jitwatch,org.adoptopenjdk.jitwatch.model,BCIOpcodeMap,1,0,0,0,3,0,0,0,-1.0,3,0,C:\Users\patel\Desktop\Assignment 3\jitwatch\core\src\main\java\org\adoptopenjdk\jitwatch\model\BCIOpcodeMap.java,12
jitwatch,org.adoptopenjdk.jitwatch.model,CodeCacheEvent,7,0,10,10,45,10,0,0,0.3,7,1,C:\Users\patel\Desktop\Assignment 3\jitwatch\core\src\main\java\org\adoptopenjdk\jitwatch\model\CodeCacheEvent.java,8
jitwatch,org.adoptopenjdk.jitwatch.model,CodeCacheEvent.CodeCacheEventType,0,0,0,0,1,0,0,0,-1.0,0,0,C:\Users\patel\Desktop\Assignment 3\jitwatch\core\src\main\java\org\adoptopenjdk\jitwatch\model\CodeCacheEvent.java,10
jitwatch,org.adoptopenjdk.jitwatch.model,Compilation,18,0,39,39,280,71,0,0,0.10256410256410256,29,6,C:\Users\patel\Desktop\Assignment 3\jitwatch\core\src\main\java\org\adoptopenjdk\jitwatch\model\Compilation.java,28
jitwatch,org.adoptopenjdk.jitwatch.model,CompilerName,0,0,0,0,1,0,0,0,-1.0,0,0,C:\Users\patel\Desktop\Assignment 3\jitwatch\core\src\main\java\org\adoptopenjdk\jitwatch\model\CompilerName.java,8
jitwatch,org.adoptopenjdk.jitwatch.model,CompilerThread,3,0,10,10,78,22,0,0,0.0,5,1,C:\Users\patel\Desktop\Assignment 3\jitwatch\core\src\main\java\org\adoptopenjdk\jitwatch\model\CompilerThread.java,12
jitwatch,org.adoptopenjdk.jitwatch.model,EliminatedAllocation,2,0,5,5,20,5,0,0,0.0,0,0,C:\Users\patel\Desktop\Assignment 3\jitwatch\core\src\main\java\org\adoptopenjdk\jitwatch\model\EliminatedAllocation.java,8
jitwatch,org.adoptopenjdk.jitwatch.model,EventType,1,0,0,0,8,0,0,0,-1.0,2,0,C:\Users\patel\Desktop\Assignment 3\jitwatch\core\src\main\java\org\adoptopenjdk\jitwatch\model\EventType.java,8
jitwatch,org.adoptopenjdk.jitwatch.model,IMetaMember,0,0,29,0,31,29,1,0,-1.0,67,4,C:\Users\patel\Desktop\Assignment 3\jitwatch\core\src\main\java\org\adoptopenjdk\jitwatch\model\IMetaMember.java,15
jitwatch,org.adoptopenjdk.jitwatch.model,IParseDictionary,0,0,9,0,11,9,1,0,-1.0,19,3,C:\Users\patel\Desktop\Assignment 3\jitwatch\core\src\main\java\org\adoptopenjdk\jitwatch\model\IParseDictionary.java,10
jitwatch,org.adoptopenjdk.jitwatch.model,IReadOnlyJITDataModel,0,0,12,0,14,12,1,0,-1.0,39,7,C:\Users\patel\Desktop\Assignment 3\jitwatch\core\src\main\java\org\adoptopenjdk\jitwatch\model\IReadOnlyJITDataModel.java,10
jitwatch,org.adoptopenjdk.jitwatch.model,JITDataModel,9,0,22,22,228,50,0,1,0.22727272727272727,7,15,C:\Users\patel\Desktop\Assignment 3\jitwatch\core\src\main\java\org\adoptopenjdk\jitwatch\model\JITDataModel.java,38
jitwatch,org.adoptopenjdk.jitwatch.model,JITEvent,3,0,5,5,26,5,0,0,0.0,7,3,C:\Users\patel\Desktop\Assignment 3\jitwatch\core\src\main\java\org\adoptopenjdk\jitwatch\model\JITEvent.java,13
jitwatch,org.adoptopenjdk.jitwatch.model,JITStats,19,0,43,43,168,43,0,0,0.0,4,0,C:\Users\patel\Desktop\Assignment 3\jitwatch\core\src\main\java\org\adoptopenjdk\jitwatch\model\JITStats.java,8
jitwatch,org.adoptopenjdk.jitwatch.model,LogParseException,1,0,2,2,9,2,0,0,1.0,1,0,C:\Users\patel\Desktop\Assignment 3\jitwatch\core\src\main\java\org\adoptopenjdk\jitwatch\model\LogParseException.java,8
jitwatch,org.adoptopenjdk.jitwatch.model,MemberSignatureParts,11,0,29,21,462,109,0,0,0.0,24,4,C:\Users\patel\Desktop\Assignment 3\jitwatch\core\src\main\java\org\adoptopenjdk\jitwatch\model\MemberSignatureParts.java,48
jitwatch,org.adoptopenjdk.jitwatch.model,MetaClass,9,0,26,25,165,43,0,0,0.11538461538461539,21,6,C:\Users\patel\Desktop\Assignment 3\jitwatch\core\src\main\java\org\adoptopenjdk\jitwatch\model\MetaClass.java,28
jitwatch,org.adoptopenjdk.jitwatch.model,MetaConstructor,1,0,2,2,23,4,0,2,0.0,2,3,C:\Users\patel\Desktop\Assignment 3\jitwatch\core\src\main\java\org\adoptopenjdk\jitwatch\model\MetaConstructor.java,16
jitwatch,org.adoptopenjdk.jitwatch.model,MetaMethod,1,0,4,4,30,6,0,2,0.75,2,1,C:\Users\patel\Desktop\Assignment 3\jitwatch\core\src\main\java\org\adoptopenjdk\jitwatch\model\MetaMethod.java,15
jitwatch,org.adoptopenjdk.jitwatch.model,MetaPackage,5,0,16,16,89,23,0,0,0.125,10,1,C:\Users\patel\Desktop\Assignment 3\jitwatch\core\src\main\java\org\adoptopenjdk\jitwatch\model\MetaPackage.java,15
jitwatch,org.adoptopenjdk.jitwatch.model,NumberedLine,2,0,5,5,20,5,0,0,0.0,4,0,C:\Users\patel\Desktop\Assignment 3\jitwatch\core\src\main\java\org\adoptopenjdk\jitwatch\model\NumberedLine.java,8
jitwatch,org.adoptopenjdk.jitwatch.model,PackageManager,4,0,8,7,72,16,0,0,0.0,7,2,C:\Users\patel\Desktop\Assignment 3\jitwatch\core\src\main\java\org\adoptopenjdk\jitwatch\model\PackageManager.java,21
jitwatch,org.adoptopenjdk.jitwatch.model,ParsedClasspath,1,0,3,3,14,3,0,0,0.0,1,0,C:\Users\patel\Desktop\Assignment 3\jitwatch\core\src\main\java\org\adoptopenjdk\jitwatch\model\ParsedClasspath.java,14
jitwatch,org.adoptopenjdk.jitwatch.model,ParseDictionary,5,0,11,11,58,15,0,1,0.2727272727272727,1,3,C:\Users\patel\Desktop\Assignment 3\jitwatch\core\src\main\java\org\adoptopenjdk\jitwatch\model\ParseDictionary.java,15
jitwatch,org.adoptopenjdk.jitwatch.model,SplitLog,4,0,9,9,36,9,0,0,0.0,2,1,C:\Users\patel\Desktop\Assignment 3\jitwatch\core\src\main\java\org\adoptopenjdk\jitwatch\model\SplitLog.java,12
jitwatch,org.adoptopenjdk.jitwatch.model,Tag,8,0,21,20,177,46,1,0,0.09523809523809523,40,1,C:\Users\patel\Desktop\Assignment 3\jitwatch\core\src\main\java\org\adoptopenjdk\jitwatch\model\Tag.java,23
jitwatch,org.adoptopenjdk.jitwatch.model,Task,2,0,7,7,65,13,0,1,0.0,9,6,C:\Users\patel\Desktop\Assignment 3\jitwatch\core\src\main\java\org\adoptopenjdk\jitwatch\model\Task.java,26
