Project Name,Package Name,Type Name,NOF,NOPF,NOM,NOPM,LOC,WMC,NC,DIT,LCOM,FANIN,FANOUT,File path,Line no
jitwatch,org.adoptopenjdk.jitwatch.model.assembly,AbstractAssemblyParser,2,0,4,4,118,29,0,1,0.5,0,5,C:\Users\patel\Desktop\Assignment 3\jitwatch\core\src\main\java\org\adoptopenjdk\jitwatch\model\assembly\AbstractAssemblyParser.java,22
jitwatch,org.adoptopenjdk.jitwatch.model.assembly,Architecture,5,0,0,0,23,0,0,0,-1.0,9,0,C:\Users\patel\Desktop\Assignment 3\jitwatch\core\src\main\java\org\adoptopenjdk\jitwatch\model\assembly\Architecture.java,12
jitwatch,org.adoptopenjdk.jitwatch.model.assembly,AssemblyBlock,2,0,8,8,35,10,0,0,0.25,4,2,C:\Users\patel\Desktop\Assignment 3\jitwatch\core\src\main\java\org\adoptopenjdk\jitwatch\model\assembly\AssemblyBlock.java,16
jitwatch,org.adoptopenjdk.jitwatch.model.assembly,AssemblyInstruction,8,0,15,15,178,41,0,0,0.0,11,2,C:\Users\patel\Desktop\Assignment 3\jitwatch\core\src\main\java\org\adoptopenjdk\jitwatch\model\assembly\AssemblyInstruction.java,23
jitwatch,org.adoptopenjdk.jitwatch.model.assembly,AssemblyLabels,4,0,5,4,67,13,0,0,0.0,6,3,C:\Users\patel\Desktop\Assignment 3\jitwatch\core\src\main\java\org\adoptopenjdk\jitwatch\model\assembly\AssemblyLabels.java,21
jitwatch,org.adoptopenjdk.jitwatch.model.assembly,AssemblyMethod,7,0,14,14,73,20,0,0,0.35714285714285715,10,3,C:\Users\patel\Desktop\Assignment 3\jitwatch\core\src\main\java\org\adoptopenjdk\jitwatch\model\assembly\AssemblyMethod.java,17
jitwatch,org.adoptopenjdk.jitwatch.model.assembly,AssemblyProcessor,10,0,7,6,183,45,0,0,0.2857142857142857,2,9,C:\Users\patel\Desktop\Assignment 3\jitwatch\core\src\main\java\org\adoptopenjdk\jitwatch\model\assembly\AssemblyProcessor.java,30
jitwatch,org.adoptopenjdk.jitwatch.model.assembly,AssemblyReference,7,0,2,1,74,4,0,0,1.0,1,0,C:\Users\patel\Desktop\Assignment 3\jitwatch\core\src\main\java\org\adoptopenjdk\jitwatch\model\assembly\AssemblyReference.java,20
jitwatch,org.adoptopenjdk.jitwatch.model.assembly,AssemblyUtil,1,0,3,2,0,12,0,0,1.0,6,2,C:\Users\patel\Desktop\Assignment 3\jitwatch\core\src\main\java\org\adoptopenjdk\jitwatch\model\assembly\AssemblyUtil.java,15
jitwatch,org.adoptopenjdk.jitwatch.model.assembly,IAssemblyParser,0,0,8,0,10,8,1,0,-1.0,4,3,C:\Users\patel\Desktop\Assignment 3\jitwatch\core\src\main\java\org\adoptopenjdk\jitwatch\model\assembly\IAssemblyParser.java,8
jitwatch,org.adoptopenjdk.jitwatch.model.assembly.arm,AssemblyParserARM,5,0,7,7,130,31,0,0,0.7142857142857143,0,4,C:\Users\patel\Desktop\Assignment 3\jitwatch\core\src\main\java\org\adoptopenjdk\jitwatch\model\assembly\arm\AssemblyParserARM.java,30
jitwatch,org.adoptopenjdk.jitwatch.model.assembly.x86,AssemblyParserX86,5,0,7,7,158,37,0,0,0.5714285714285714,0,4,C:\Users\patel\Desktop\Assignment 3\jitwatch\core\src\main\java\org\adoptopenjdk\jitwatch\model\assembly\x86\AssemblyParserX86.java,33
jitwatch,org.adoptopenjdk.jitwatch.model.bytecode,BCAnnotationType,0,0,0,0,1,0,0,0,-1.0,10,0,C:\Users\patel\Desktop\Assignment 3\jitwatch\core\src\main\java\org\adoptopenjdk\jitwatch\model\bytecode\BCAnnotationType.java,8
jitwatch,org.adoptopenjdk.jitwatch.model.bytecode,BCParamConstant,1,0,3,3,13,3,0,1,0.0,0,0,C:\Users\patel\Desktop\Assignment 3\jitwatch\core\src\main\java\org\adoptopenjdk\jitwatch\model\bytecode\BCParamConstant.java,10
jitwatch,org.adoptopenjdk.jitwatch.model.bytecode,BCParamNumeric,1,0,3,3,12,3,0,1,0.0,1,0,C:\Users\patel\Desktop\Assignment 3\jitwatch\core\src\main\java\org\adoptopenjdk\jitwatch\model\bytecode\BCParamNumeric.java,8
jitwatch,org.adoptopenjdk.jitwatch.model.bytecode,BCParamString,1,0,3,3,12,3,0,1,0.0,0,0,C:\Users\patel\Desktop\Assignment 3\jitwatch\core\src\main\java\org\adoptopenjdk\jitwatch\model\bytecode\BCParamString.java,8
jitwatch,org.adoptopenjdk.jitwatch.model.bytecode,BCParamSwitch,1,0,6,6,35,8,0,1,0.3333333333333333,2,1,C:\Users\patel\Desktop\Assignment 3\jitwatch\core\src\main\java\org\adoptopenjdk\jitwatch\model\bytecode\BCParamSwitch.java,18
jitwatch,org.adoptopenjdk.jitwatch.model.bytecode,BytecodeAnnotationBuilder,9,0,27,9,0,97,0,0,0.0,3,20,C:\Users\patel\Desktop\Assignment 3\jitwatch\core\src\main\java\org\adoptopenjdk\jitwatch\model\bytecode\BytecodeAnnotationBuilder.java,80
jitwatch,org.adoptopenjdk.jitwatch.model.bytecode,BytecodeAnnotationList,2,0,7,7,45,13,0,0,0.0,7,1,C:\Users\patel\Desktop\Assignment 3\jitwatch\core\src\main\java\org\adoptopenjdk\jitwatch\model\bytecode\BytecodeAnnotationList.java,22
jitwatch,org.adoptopenjdk.jitwatch.model.bytecode,BytecodeAnnotations,1,0,4,4,20,5,0,0,0.0,8,3,C:\Users\patel\Desktop\Assignment 3\jitwatch\core\src\main\java\org\adoptopenjdk\jitwatch\model\bytecode\BytecodeAnnotations.java,14
jitwatch,org.adoptopenjdk.jitwatch.model.bytecode,BytecodeInstruction,6,0,19,17,181,47,0,0,0.0,19,4,C:\Users\patel\Desktop\Assignment 3\jitwatch\core\src\main\java\org\adoptopenjdk\jitwatch\model\bytecode\BytecodeInstruction.java,25
jitwatch,org.adoptopenjdk.jitwatch.model.bytecode,ClassBC,10,0,23,23,0,40,0,0,0.30434782608695654,10,5,C:\Users\patel\Desktop\Assignment 3\jitwatch\core\src\main\java\org\adoptopenjdk\jitwatch\model\bytecode\ClassBC.java,25
jitwatch,org.adoptopenjdk.jitwatch.model.bytecode,ConstantPool,0,0,0,0,2,0,0,0,-1.0,1,0,C:\Users\patel\Desktop\Assignment 3\jitwatch\core\src\main\java\org\adoptopenjdk\jitwatch\model\bytecode\ConstantPool.java,8
jitwatch,org.adoptopenjdk.jitwatch.model.bytecode,ExceptionTable,1,0,6,6,33,9,0,0,0.0,4,1,C:\Users\patel\Desktop\Assignment 3\jitwatch\core\src\main\java\org\adoptopenjdk\jitwatch\model\bytecode\ExceptionTable.java,14
jitwatch,org.adoptopenjdk.jitwatch.model.bytecode,ExceptionTableEntry,4,0,6,6,32,6,0,0,0.0,6,0,C:\Users\patel\Desktop\Assignment 3\jitwatch\core\src\main\java\org\adoptopenjdk\jitwatch\model\bytecode\ExceptionTableEntry.java,8
jitwatch,org.adoptopenjdk.jitwatch.model.bytecode,IBytecodeParam,0,0,1,0,3,1,4,0,-1.0,4,0,C:\Users\patel\Desktop\Assignment 3\jitwatch\core\src\main\java\org\adoptopenjdk\jitwatch\model\bytecode\IBytecodeParam.java,8
jitwatch,org.adoptopenjdk.jitwatch.model.bytecode,InnerClassRelationship,3,0,5,4,26,6,0,0,0.4,2,0,C:\Users\patel\Desktop\Assignment 3\jitwatch\core\src\main\java\org\adoptopenjdk\jitwatch\model\bytecode\InnerClassRelationship.java,14
jitwatch,org.adoptopenjdk.jitwatch.model.bytecode,LineAnnotation,3,0,8,8,51,18,0,0,0.0,7,1,C:\Users\patel\Desktop\Assignment 3\jitwatch\core\src\main\java\org\adoptopenjdk\jitwatch\model\bytecode\LineAnnotation.java,10
jitwatch,org.adoptopenjdk.jitwatch.model.bytecode,LineTable,3,0,17,16,151,37,0,0,0.17647058823529413,7,2,C:\Users\patel\Desktop\Assignment 3\jitwatch\core\src\main\java\org\adoptopenjdk\jitwatch\model\bytecode\LineTable.java,19
jitwatch,org.adoptopenjdk.jitwatch.model.bytecode,LineTableEntry,2,0,6,6,46,11,0,0,0.0,6,0,C:\Users\patel\Desktop\Assignment 3\jitwatch\core\src\main\java\org\adoptopenjdk\jitwatch\model\bytecode\LineTableEntry.java,11
jitwatch,org.adoptopenjdk.jitwatch.model.bytecode,MemberBytecode,8,0,14,14,112,30,0,0,0.14285714285714285,23,10,C:\Users\patel\Desktop\Assignment 3\jitwatch\core\src\main\java\org\adoptopenjdk\jitwatch\model\bytecode\MemberBytecode.java,18
jitwatch,org.adoptopenjdk.jitwatch.model.bytecode,Opcode,4,0,0,0,42,0,0,0,-1.0,26,0,C:\Users\patel\Desktop\Assignment 3\jitwatch\core\src\main\java\org\adoptopenjdk\jitwatch\model\bytecode\Opcode.java,11
jitwatch,org.adoptopenjdk.jitwatch.model.bytecode,SourceMapper,2,0,6,5,70,17,0,0,0.3333333333333333,4,3,C:\Users\patel\Desktop\Assignment 3\jitwatch\core\src\main\java\org\adoptopenjdk\jitwatch\model\bytecode\SourceMapper.java,20
jitwatch,org.adoptopenjdk.jitwatch.model.bytecode,UncommonTrap,4,0,7,7,52,9,0,0,0.2857142857142857,1,1,C:\Users\patel\Desktop\Assignment 3\jitwatch\core\src\main\java\org\adoptopenjdk\jitwatch\model\bytecode\UncommonTrap.java,17
jitwatch,org.adoptopenjdk.jitwatch.parser,AbstractLogParser,17,0,35,13,0,80,0,1,0.05714285714285714,0,17,C:\Users\patel\Desktop\Assignment 3\jitwatch\core\src\main\java\org\adoptopenjdk\jitwatch\parser\AbstractLogParser.java,63
jitwatch,org.adoptopenjdk.jitwatch.parser,ILogParseErrorListener,0,0,1,0,3,1,0,0,-1.0,2,0,C:\Users\patel\Desktop\Assignment 3\jitwatch\core\src\main\java\org\adoptopenjdk\jitwatch\parser\ILogParseErrorListener.java,8
jitwatch,org.adoptopenjdk.jitwatch.parser,ILogParser,0,0,12,0,16,12,1,0,-1.0,6,2,C:\Users\patel\Desktop\Assignment 3\jitwatch\core\src\main\java\org\adoptopenjdk\jitwatch\parser\ILogParser.java,18
jitwatch,org.adoptopenjdk.jitwatch.parser,ParserFactory,0,0,2,1,0,5,0,0,-1.0,2,3,C:\Users\patel\Desktop\Assignment 3\jitwatch\core\src\main\java\org\adoptopenjdk\jitwatch\parser\ParserFactory.java,13
jitwatch,org.adoptopenjdk.jitwatch.parser,ParserType,0,0,0,0,0,0,0,0,-1.0,5,0,C:\Users\patel\Desktop\Assignment 3\jitwatch\core\src\main\java\org\adoptopenjdk\jitwatch\parser\ParserType.java,3
jitwatch,org.adoptopenjdk.jitwatch.parser.hotspot,HotSpotLogParser,0,0,19,1,0,68,0,0,-1.0,0,7,C:\Users\patel\Desktop\Assignment 3\jitwatch\core\src\main\java\org\adoptopenjdk\jitwatch\parser\hotspot\HotSpotLogParser.java,64
jitwatch,org.adoptopenjdk.jitwatch.parser.j9,J9Line,9,3,19,19,143,22,0,0,0.0,3,5,C:\Users\patel\Desktop\Assignment 3\jitwatch\core\src\main\java\org\adoptopenjdk\jitwatch\parser\j9\J9Line.java,33
jitwatch,org.adoptopenjdk.jitwatch.parser.j9,J9LogParser,2,0,4,1,0,16,0,0,0.75,0,5,C:\Users\patel\Desktop\Assignment 3\jitwatch\core\src\main\java\org\adoptopenjdk\jitwatch\parser\j9\J9LogParser.java,23
jitwatch,org.adoptopenjdk.jitwatch.parser.j9,J9Util,0,0,2,2,36,7,0,0,-1.0,3,1,C:\Users\patel\Desktop\Assignment 3\jitwatch\core\src\main\java\org\adoptopenjdk\jitwatch\parser\j9\J9Util.java,11
jitwatch,org.adoptopenjdk.jitwatch.parser.zing,ZingLine,14,0,34,33,147,34,0,0,0.0,2,5,C:\Users\patel\Desktop\Assignment 3\jitwatch\core\src\main\java\org\adoptopenjdk\jitwatch\parser\zing\ZingLine.java,33
jitwatch,org.adoptopenjdk.jitwatch.parser.zing,ZingLineType,0,0,0,0,1,0,0,0,-1.0,2,0,C:\Users\patel\Desktop\Assignment 3\jitwatch\core\src\main\java\org\adoptopenjdk\jitwatch\parser\zing\ZingLineType.java,3
jitwatch,org.adoptopenjdk.jitwatch.parser.zing,ZingLogParser,7,0,12,5,0,43,0,0,0.3333333333333333,1,6,C:\Users\patel\Desktop\Assignment 3\jitwatch\core\src\main\java\org\adoptopenjdk\jitwatch\parser\zing\ZingLogParser.java,29
jitwatch,org.adoptopenjdk.jitwatch.process,AbstractProcess,3,0,9,6,95,19,0,1,0.3333333333333333,0,1,C:\Users\patel\Desktop\Assignment 3\jitwatch\core\src\main\java\org\adoptopenjdk\jitwatch\process\AbstractProcess.java,24
jitwatch,org.adoptopenjdk.jitwatch.process,IExternalProcess,0,0,2,0,4,2,1,0,-1.0,2,0,C:\Users\patel\Desktop\Assignment 3\jitwatch\core\src\main\java\org\adoptopenjdk\jitwatch\process\IExternalProcess.java,8
jitwatch,org.adoptopenjdk.jitwatch.process.compiler,CompilerGroovy,2,0,2,2,27,5,0,1,0.0,0,1,C:\Users\patel\Desktop\Assignment 3\jitwatch\core\src\main\java\org\adoptopenjdk\jitwatch\process\compiler\CompilerGroovy.java,21
jitwatch,org.adoptopenjdk.jitwatch.process.compiler,CompilerJava,2,0,2,2,30,6,0,1,0.0,2,1,C:\Users\patel\Desktop\Assignment 3\jitwatch\core\src\main\java\org\adoptopenjdk\jitwatch\process\compiler\CompilerJava.java,21
jitwatch,org.adoptopenjdk.jitwatch.process.compiler,CompilerJavaScript,2,0,2,2,27,5,0,1,0.0,0,1,C:\Users\patel\Desktop\Assignment 3\jitwatch\core\src\main\java\org\adoptopenjdk\jitwatch\process\compiler\CompilerJavaScript.java,21
jitwatch,org.adoptopenjdk.jitwatch.process.compiler,CompilerJRuby,2,0,2,2,27,5,0,1,0.0,0,1,C:\Users\patel\Desktop\Assignment 3\jitwatch\core\src\main\java\org\adoptopenjdk\jitwatch\process\compiler\CompilerJRuby.java,20
jitwatch,org.adoptopenjdk.jitwatch.process.compiler,CompilerKotlin,3,1,2,2,28,5,0,1,0.0,1,1,C:\Users\patel\Desktop\Assignment 3\jitwatch\core\src\main\java\org\adoptopenjdk\jitwatch\process\compiler\CompilerKotlin.java,21
jitwatch,org.adoptopenjdk.jitwatch.process.compiler,CompilerScala,3,0,4,3,47,10,0,1,0.5,0,1,C:\Users\patel\Desktop\Assignment 3\jitwatch\core\src\main\java\org\adoptopenjdk\jitwatch\process\compiler\CompilerScala.java,22
jitwatch,org.adoptopenjdk.jitwatch.process.compiler,ICompiler,0,0,1,1,3,1,6,0,-1.0,2,1,C:\Users\patel\Desktop\Assignment 3\jitwatch\core\src\main\java\org\adoptopenjdk\jitwatch\process\compiler\ICompiler.java,16
jitwatch,org.adoptopenjdk.jitwatch.process.javap,JavapProcess,2,0,4,3,46,9,0,0,0.0,1,0,C:\Users\patel\Desktop\Assignment 3\jitwatch\core\src\main\java\org\adoptopenjdk\jitwatch\process\javap\JavapProcess.java,17
jitwatch,org.adoptopenjdk.jitwatch.process.javap,ReflectionJavap,6,0,5,2,94,12,0,0,0.0,1,1,C:\Users\patel\Desktop\Assignment 3\jitwatch\core\src\main\java\org\adoptopenjdk\jitwatch\process\javap\ReflectionJavap.java,25
jitwatch,org.adoptopenjdk.jitwatch.process.runtime,IRuntime,0,0,3,3,5,3,6,0,-1.0,2,1,C:\Users\patel\Desktop\Assignment 3\jitwatch\core\src\main\java\org\adoptopenjdk\jitwatch\process\runtime\IRuntime.java,15
jitwatch,org.adoptopenjdk.jitwatch.process.runtime,RuntimeGroovy,3,0,6,5,45,9,0,1,0.5,0,1,C:\Users\patel\Desktop\Assignment 3\jitwatch\core\src\main\java\org\adoptopenjdk\jitwatch\process\runtime\RuntimeGroovy.java,22
jitwatch,org.adoptopenjdk.jitwatch.process.runtime,RuntimeJava,2,0,4,4,48,10,0,1,0.5,1,1,C:\Users\patel\Desktop\Assignment 3\jitwatch\core\src\main\java\org\adoptopenjdk\jitwatch\process\runtime\RuntimeJava.java,26
jitwatch,org.adoptopenjdk.jitwatch.process.runtime,RuntimeJavaScript,2,0,4,4,32,7,0,1,0.75,0,1,C:\Users\patel\Desktop\Assignment 3\jitwatch\core\src\main\java\org\adoptopenjdk\jitwatch\process\runtime\RuntimeJavaScript.java,19
jitwatch,org.adoptopenjdk.jitwatch.process.runtime,RuntimeJRuby,2,0,4,4,32,7,0,1,0.5,0,1,C:\Users\patel\Desktop\Assignment 3\jitwatch\core\src\main\java\org\adoptopenjdk\jitwatch\process\runtime\RuntimeJRuby.java,22
jitwatch,org.adoptopenjdk.jitwatch.process.runtime,RuntimeKotlin,3,0,4,4,35,7,0,1,0.5,0,3,C:\Users\patel\Desktop\Assignment 3\jitwatch\core\src\main\java\org\adoptopenjdk\jitwatch\process\runtime\RuntimeKotlin.java,24
jitwatch,org.adoptopenjdk.jitwatch.process.runtime,RuntimeScala,2,0,4,4,32,7,0,1,0.5,0,1,C:\Users\patel\Desktop\Assignment 3\jitwatch\core\src\main\java\org\adoptopenjdk\jitwatch\process\runtime\RuntimeScala.java,22
jitwatch,org.adoptopenjdk.jitwatch.report,AbstractReportBuilder,2,0,4,3,18,4,0,0,0.0,0,2,C:\Users\patel\Desktop\Assignment 3\jitwatch\core\src\main\java\org\adoptopenjdk\jitwatch\report\AbstractReportBuilder.java,18
jitwatch,org.adoptopenjdk.jitwatch.report,Report,7,0,12,12,80,28,0,0,0.0,13,2,C:\Users\patel\Desktop\Assignment 3\jitwatch\core\src\main\java\org\adoptopenjdk\jitwatch\report\Report.java,10
jitwatch,org.adoptopenjdk.jitwatch.report,ReportType,0,0,0,0,1,0,0,0,-1.0,8,0,C:\Users\patel\Desktop\Assignment 3\jitwatch\core\src\main\java\org\adoptopenjdk\jitwatch\report\ReportType.java,8
jitwatch,org.adoptopenjdk.jitwatch.report.comparator,MemberComparator,0,0,1,1,5,1,0,0,-1.0,0,1,C:\Users\patel\Desktop\Assignment 3\jitwatch\core\src\main\java\org\adoptopenjdk\jitwatch\report\comparator\MemberComparator.java,12
jitwatch,org.adoptopenjdk.jitwatch.report.comparator,ScoreComparator,0,0,1,1,5,1,0,0,-1.0,0,1,C:\Users\patel\Desktop\Assignment 3\jitwatch\core\src\main\java\org\adoptopenjdk\jitwatch\report\comparator\ScoreComparator.java,12
jitwatch,org.adoptopenjdk.jitwatch.report.escapeanalysis,AbstractEscapeAnalysisWalker,1,0,6,3,0,14,0,0,0.5,0,10,C:\Users\patel\Desktop\Assignment 3\jitwatch\core\src\main\java\org\adoptopenjdk\jitwatch\report\escapeanalysis\AbstractEscapeAnalysisWalker.java,42
jitwatch,org.adoptopenjdk.jitwatch.report.escapeanalysis.eliminatedallocation,EliminatedAllocationWalker,0,0,2,1,8,2,0,0,-1.0,1,3,C:\Users\patel\Desktop\Assignment 3\jitwatch\core\src\main\java\org\adoptopenjdk\jitwatch\report\escapeanalysis\eliminatedallocation\EliminatedAllocationWalker.java,13
jitwatch,org.adoptopenjdk.jitwatch.report.inlining,InliningWalker,2,0,5,3,52,14,0,0,0.6,1,11,C:\Users\patel\Desktop\Assignment 3\jitwatch\core\src\main\java\org\adoptopenjdk\jitwatch\report\inlining\InliningWalker.java,28
jitwatch,org.adoptopenjdk.jitwatch.report.locks,OptimisedLocksWalker,0,0,2,1,8,2,0,0,-1.0,1,3,C:\Users\patel\Desktop\Assignment 3\jitwatch\core\src\main\java\org\adoptopenjdk\jitwatch\report\locks\OptimisedLocksWalker.java,13
jitwatch,org.adoptopenjdk.jitwatch.report.suggestion,SuggestionWalker,32,0,10,3,0,45,0,0,0.2,2,10,C:\Users\patel\Desktop\Assignment 3\jitwatch\core\src\main\java\org\adoptopenjdk\jitwatch\report\suggestion\SuggestionWalker.java,69
jitwatch,org.adoptopenjdk.jitwatch.toplist,AbstractTopListVisitable,4,0,6,6,33,8,7,1,0.5,0,5,C:\Users\patel\Desktop\Assignment 3\jitwatch\core\src\main\java\org\adoptopenjdk\jitwatch\toplist\AbstractTopListVisitable.java,22
jitwatch,org.adoptopenjdk.jitwatch.toplist,CompiledAttributeTopListVisitable,1,0,2,2,13,3,0,2,0.0,0,2,C:\Users\patel\Desktop\Assignment 3\jitwatch\core\src\main\java\org\adoptopenjdk\jitwatch\toplist\CompiledAttributeTopListVisitable.java,11
jitwatch,org.adoptopenjdk.jitwatch.toplist,CompileTimeTopListVisitable,0,0,2,2,12,4,0,2,-1.0,0,2,C:\Users\patel\Desktop\Assignment 3\jitwatch\core\src\main\java\org\adoptopenjdk\jitwatch\toplist\CompileTimeTopListVisitable.java,12
jitwatch,org.adoptopenjdk.jitwatch.toplist,HotThrowTopListVisitable,1,0,3,3,26,7,0,2,0.0,0,3,C:\Users\patel\Desktop\Assignment 3\jitwatch\core\src\main\java\org\adoptopenjdk\jitwatch\toplist\HotThrowTopListVisitable.java,17
jitwatch,org.adoptopenjdk.jitwatch.toplist,InliningFailReasonTopListVisitable,1,0,5,4,0,14,0,2,0.4,0,6,C:\Users\patel\Desktop\Assignment 3\jitwatch\core\src\main\java\org\adoptopenjdk\jitwatch\toplist\InliningFailReasonTopListVisitable.java,42
jitwatch,org.adoptopenjdk.jitwatch.toplist,ITopListScore,0,0,2,0,4,2,2,0,-1.0,2,0,C:\Users\patel\Desktop\Assignment 3\jitwatch\core\src\main\java\org\adoptopenjdk\jitwatch\toplist\ITopListScore.java,8
jitwatch,org.adoptopenjdk.jitwatch.toplist,ITopListVisitable,0,0,1,0,3,1,1,0,-1.0,1,0,C:\Users\patel\Desktop\Assignment 3\jitwatch\core\src\main\java\org\adoptopenjdk\jitwatch\toplist\ITopListVisitable.java,12
jitwatch,org.adoptopenjdk.jitwatch.toplist,MemberScore,2,0,3,3,14,3,0,1,0.0,0,1,C:\Users\patel\Desktop\Assignment 3\jitwatch\core\src\main\java\org\adoptopenjdk\jitwatch\toplist\MemberScore.java,10
jitwatch,org.adoptopenjdk.jitwatch.toplist,MostUsedIntrinsicsTopListVisitable,1,0,3,3,26,7,0,2,0.0,0,3,C:\Users\patel\Desktop\Assignment 3\jitwatch\core\src\main\java\org\adoptopenjdk\jitwatch\toplist\MostUsedIntrinsicsTopListVisitable.java,15
jitwatch,org.adoptopenjdk.jitwatch.toplist,NativeMethodSizeTopListVisitable,0,0,2,2,27,4,0,2,-1.0,0,2,C:\Users\patel\Desktop\Assignment 3\jitwatch\core\src\main\java\org\adoptopenjdk\jitwatch\toplist\NativeMethodSizeTopListVisitable.java,28
jitwatch,org.adoptopenjdk.jitwatch.toplist,StaleTaskToplistVisitable,1,0,3,3,28,8,0,2,0.0,0,4,C:\Users\patel\Desktop\Assignment 3\jitwatch\core\src\main\java\org\adoptopenjdk\jitwatch\toplist\StaleTaskToplistVisitable.java,17
jitwatch,org.adoptopenjdk.jitwatch.toplist,StringTopListScore,2,0,3,3,14,3,0,1,0.0,0,0,C:\Users\patel\Desktop\Assignment 3\jitwatch\core\src\main\java\org\adoptopenjdk\jitwatch\toplist\StringTopListScore.java,8
jitwatch,org.adoptopenjdk.jitwatch.treevisitor,ITreeVisitable,0,0,2,0,4,2,0,0,-1.0,1,1,C:\Users\patel\Desktop\Assignment 3\jitwatch\core\src\main\java\org\adoptopenjdk\jitwatch\treevisitor\ITreeVisitable.java,10
jitwatch,org.adoptopenjdk.jitwatch.treevisitor,TreeVisitor,0,0,3,1,23,7,0,0,-1.0,5,3,C:\Users\patel\Desktop\Assignment 3\jitwatch\core\src\main\java\org\adoptopenjdk\jitwatch\treevisitor\TreeVisitor.java,15
jitwatch,org.adoptopenjdk.jitwatch.util,ClassUtil,2,0,7,6,42,11,0,0,0.5714285714285714,4,1,C:\Users\patel\Desktop\Assignment 3\jitwatch\core\src\main\java\org\adoptopenjdk\jitwatch\util\ClassUtil.java,20
